index,tweet,label,predicted_language
28409,रुपन्देहीमा ४ हजार ७ सयभन्दा बढीको उम्मेदवारी https://t.co/HBZaHDikB2,0,1
28410,"अघिल्लो चुनाबमा पनि रेणु हार्छे भन्थेउ त! अहिले मेयर साब नमस्ते भन्दै टाङ्मुनी छेरेकै छौ त!
अहिले पनि तेई हो हार्ने त कुरै हुदैन।",0,1
28411,आज राति १२ बजेदेखि मौन अवधि : उल्लङ्घन गरे उम्मेदवारी नै रद्ददेखि एक लाख रुपैयाँसम्म जरिबाना Shared via @Ujyaalo https://t.co/DRUQs13K7A,0,1
28412,पाल्पामा एमाले र कांग्रेस कार्यकर्ताबीच कुटाकुट https://t.co/tbUXAJsnzM,1,4
28413,@Online_khabar चितवनमा पनि फेरिएलान त निर्वाचन अधिकृत ??,0,1
28415,मधेसमा रणनीतिक  र बहुपक्षीय निर्वाचन https://t.co/seppagXpSX,0,1
28416,भोलि सबेरै उठेर भोट हाल्न जानुछ अहिले सुतौ होला 😉😉😉गुड नाइट सबैलाइ 😍😍😍,0,1
28417,"भक्तपुरमा ७९ जनाको उम्मेदवारी फिर्ता, तीन जना निर्विरोध https://t.co/z9jHh97ceV",0,1
28418,"कलाकार भुवन केसी और श्वेता खड्का नेपाली कांग्रेस में प्रवेश, प्रधानमन्त्री देउवा ने किया स्वागत https://t.co/Mu8e3XKijw",0,4
28421,"स्थानीय तह निर्वाचन : यसरी खटिँदैछन् प्रहरी, सेना, सशस्त्र र म्यादी https://t.co/43wMO3Q5Rl",0,1
28423,काठमाडौंको मेयरमा ५६ जनाको उम्मेदवारी (सूचिसहित) https://t.co/810i4mYuL4,0,1
28425,"कुकुरले मान्छे टोकेसी मान्छे बहुलाउँछ, मान्छे बहुलाएसी एमाले छिर्छ भन्ने हल्ला सुनियो त।😂",1,1
28426,निर्वाचन सुरक्षाका लागि मुगुमा एक हजार १६५ सुरक्षाकर्मी परिचालन https://t.co/vYqjkEAkUp,0,1
28428,"मध्यरातसम्म सबै प्रक्रिया पूरा भए राति १-२ बजेबाट गर्ने वा भोलि विहान भएपछिमात्र गर्ने भन्ने टुंगो नलागेको निर्वाचन अधिकृतको कार्यालयले जनाएको छ ।
#nepalpress
https://t.co/GsHEzLEMNQ",0,1
28429,"बुढेसकाल को सहारा भनेकै चम्किलो सुर्य वाला एमाले हो लौरो सौरो भन्दै गलत भ्रम नफैलाऔँ, सुर्यमा मतदान गरौँ ।🌞

नेकपा एमाले जिन्दावाद!✊
अनेरास्ववियु जिन्दावाद✊✊",1,1
28430,"एउटा शरीरका त अङ्ग पिच्छेका डा हुन्छ्न। एउटा अस्पताल राम्रो हुन माथि देखि तलसम्मका सप्पै कामदार र सप्पै department राम्ररी चलेको हुन पर्छ भने महानगरपालिका/नगरपालिका को पनि त्यस्तै हैन होला त? 
तर leadership र संस्कार ठिक नभए बाकि अरुले परिवर्तन गर्न धेरै गाह्रो हुन्छ। हैन र? 🤔 https://t.co/a0JSX08wp5 https://t.co/YXCdwl3SBr",0,1
28431,@LeokoAama @asook_ नेपाल आएसी माघि मान्न अाईसो बाके म खुवाउछु😂🙈🙈,0,4
28432,"छायाँनाथ रारा नगरपालिका मुगुकाे  हाल साम गणना गरियका १,२,३,४,११,१२,१३,१४  वडाकाे ताजा परिणाम 

मेयर 

काँग्रेस बिष्णु कुमार भाम = २८५८
एमाले  डम्बर बहादुर रावल = २२७०

उपमेयर 
काँग्रेस     ऐश्वर्य मल्ल = २६५६
एमाले       टाेमा लामा = २२०३
#ElectionUpdate #Election2079 #HimalayaTV",0,4
28433,भिड जम्मा गर्न नसकेर सन्दिप क्षेत्रि नामक पपेट बोलाउनु पर्ने अवस्था को गठबन्धनलाई जनताले भोट देलान त ? एमाले ६०% सहित जित्ने पक्का भयो| https://t.co/upPty9cUA9,1,1
28434,निर्वाचन विरोधी गतिविधि गर्नेहरुको सुरक्षा निकायबाट सूक्ष्म निगरानी भइरहेको छ : गृह मन्त्रालय https://t.co/enQ2ysbwCL,0,1
28435,@Sajana64 😂यो पटक कसैलाई भोट नै नदिने पनि निश्चित भैसक्यो दिदी😜😂,0,1
28436,"नेकपा ( एमाले ) भिमदत्त नगर वडा नम्बर ५,६,१०,११ र १७ को संयुक्त चुनावी सभा कंचनपुर । https://t.co/gWfoxSkLvn",0,1
28437,@bhimabish @KTnepal पक्कै राजा ज्ञानेन्द्रले कमल थापा को पाटी लाई भोट नदिनु भनेर  षड्यन्त्र गरेको हुनुपर्छ 😂😂😂,1,1
28438,रोचक प्रतिश्पर्धाः मध्यपुर थिमिमा ज्वाइँलाई हराएर जेठान मेयर बन्दै https://t.co/n7JubxbQWb,0,4
28439,"हालसम्म गणना भैरहेको स्थानीय तह (नगर/गाउँ) का प्रमुख र उपप्रमुख दुवैमा पाएको जम्मा दलगत मतको परिणाम:

यता हाले रे हो भानिज राजा
१) नेकपा एमाले: 44,85,767
२) नेपाली काँग्रेस: 39,19,296
३) माओबादी केन्द्र: 19,15,743",0,1
28442,१ मतले भएपनि जित्न पाए हुन्थ्यो यार। ओइ एमाले भन्नेहर्लाई शानले के भो हरुवाहरु भन्न त पाइन्थ्यो😄😄,1,1
28443,@RaameshKoirala आशा शर्मा पच्छयाउदै हुनुहुदो रैछ। मेयर मा चै जेब्रा (स्वतंत्र) अगाड़ी रैछन।,0,4
28445,@NirmalPrasai5 सटीक कुरो! कमटिमा पनि गगन जस्तों  राजनीतिक भएको व्यक्ति हरूवा मानसिकतका दल र नेताका पछी चितवन मात्र होईन अरु तीर पनि नगए  हूँथ्यो,0,1
28446,"आर्थिक समानता, समृद्धि र सामाजिक न्याय सुनिश्चित गर्न समानुपातिक समावेशी र सहभागितामुलक सिद्धान्तका आधारमा समतामुलक समाज निर्माण गर्ने भनेर नेपालकाे सँबिधानमा लेखिएकाे प्राबधान दलहरुले पालना गरेकाे भए पालिकाकाे मेयर अध्यक्षमा महिलाकाे प्रतिनिधित्व बढ्ने थियाे हाेला ?
#शुभबिहानी",1,1
28447,"२०७४ को चुनावमा तराजु भन्दा भोट खेरा गएर एमालेको हातमा काठमाडौको चाबी दिनुभयो
अब यो पाली पनि लौरो लौरो गर्दा फेरि काठमाडौ एमालेकै हातमा पर्छ 
भोट खेर नफालौं, 
भौजाह धामट केशवलाई बिस्तापित गरौ
सालिन, सभ्य र शान्त  सिर्जना सिंहलाई  मतदान गरौं।
@Sirjana_Singh 
@SirjanaForMayor",0,1
28448,"नेपाली कांग्रेसले २७ वर्ष सम्म सरकार चलाउँदा पनि केही गर्न सकेको छैन् : केपी ओली
https://t.co/ThHwbhjO4Y",0,1
28450,निर्वाचन आयोगले सोध्यो केशव स्थापितलाई स्पष्टीकरण https://t.co/IPE0Vaxmhn,0,1
28451,60 सालबाट डिपिआर बनेका योजना र ढिला सुस्ति पुर्ण रुपमा सम्पन्न हुनै बाँकि बिकास आयोजना हाम्ले हो मेरै बाउको खल्तिबाट हालेर बनाकोझै गर्ने एमाले माफ गर्नुस् अझ सयौं हजारौँ काण्डहरु त बाँकिनै छन् स्थानिय तहमा मान्छे हेरिन्छ तर केन्द्रिय तहमा सबैभन्दा खराब कमेडियन र भेडाहरुको जमात छ,0,1
28453,आफूमाथि शासन चलाउन सरकारी ढुकुटीमा मस्ती गराउन आँखा बन्दै गरेर भोट दिनेलाई नेपाली जनता भन्छन्! 😋😜🤣😂😅,1,1
28454,गठबन्धन राष्ट्रिय आवश्यकता होः  प्रधानमन्त्री देउवा - Nepal's Investigative News Portal. https://t.co/MIbdgcCCse,0,4
28457,"विराटगर महानगरपालिका
मेयर 
कांग्रेस नागेश कोइरला ५६९३
एमाले सागर थापा ४०८३
उपमेयर 
एमाले शिल्पा निरौला कार्कीले ४६८७
जसपा अमरेन्द्र यादव ३३६३",0,4
28458,"पछि लाग्ने सबै स्वार्थी हुँदैन रछन्
जेन्टल स्टाइल, राम्रो सोच र भिजन
बुझेछन् काठमाडौंका जनताले यो ताली त झन्
नारा लागिरहेका छन् टनका टन
देखाए  बालेन शाहले आफ्नो नौलो पन!!!

सन्दर्भ: स्थानीय तह निर्वाचन २०७९
#Balen
#BalenforMayor",0,1
28459,@rameshore भोट के मा?,0,4
28461,@PritiThapa13 @Asmitathapa52 यतिको राजनीति गर्छुृ भन्नेले फलो ब्याक गर्न सक्नु पर्छ ।,0,1
28462,"बैतडीमा निर्वाचन आचारसंहिताको उल्लंघन, स्थायी शिक्षक र कर्मचारी चुनावी प्रचारमा https://t.co/5xJkkJ3U3c",0,1
28463,"गजब चैं तब लाग्ने रेछ जब उम्मेदवार घर दैलो भन्दै लावास्कर बोकेर घर घर पुगेको देखिन्छ । त्यो गरेर भोट बढ्ने भए त्यो त सवका सवले गरेका छन् नि वे । अझ असलि प्रश्न त त्यो लावालस्करलाई तीन छाक भात, गाडीको खर्च, बाइकको तेल, स्पिकरको भाडा पछि हरेक हिसाब गरि गरि उठाउने त होला नि हैन ?",0,1
28465,"मादी गाउँपालिका, कास्कीमा नेपाली कांग्रेसका देवीजंग गुरुङ अध्यक्षमा र नेकपा एमालेकी कल्पना गुरुङ उपाध्यक्षमा निर्वाचित भएका छन् ।
#Election2079
https://t.co/hM8w1Gs7jK",0,1
28466,२०६० सालका मनोनित मेयर साह भ्रष्टाचारविरोधी अभियान लिएर चुनावी मैदानमा https://t.co/3t1MPoqBwy,1,1
28467,@paudel_Saab मेरो घरबेटीलाई बालेन लाई भोट गर्न लगारएको हो खै के गर्छ अब,0,1
28468,@mankoaawaj माओवादी ले एमाले कुटे म स्वतन्त्र बसेर हेर्दै छु 😂😂,1,1
28469,"मकवानपुरका दश पालिकामध्ये चारमा काँग्रेस, एमाले दुई र माओवादी एक स्थानमा विजयी

https://t.co/POpvzqy1hW",0,1
28470,"@beingccr @ECNOfficial सबैले । सबै को मा पुगे । सबैले छैन घर जाउ भने। म अनि निर्वाचन आयोग जान्छु, पत्रकार बोलाउछु भनेपछि बल्ल त्यो मतपत्र दिने मान्छे ले आत्तिएर हेर्न लगायो अनि पेज नै नपल्टाइ तपाइको २५८ नम्बर मा छ भन्दिए ।खोइ हेरम भनेपछि, पेज पल्टाएर दिए",0,1
28472,"माधव नेपालको निर्वाचन आयोगलाई चेतावनी : यो पाराले चल्नेवाला छैन, थपलिया : मतदान गर्न पाउदा गर्व लाग्यो https://t.co/njEZtjXSm3",0,1
28473,"निर्वाचन आयोगले यस्तो ढिला मत गणना गर्दोरहेछ र पो त रौतहटका मान्छेले आफ्नो मत आफैं गन्छौं भनेर मत पेटीका नै बोकेर दौडेका रहेछन् । कुछ तो अक्कल हे दादा 😂🧐
@kirannepal https://t.co/IlRY1coIq2",0,1
28474,"हामीले ‘सबल स्थानीय सरकार: सम्मुनत गाउँ, सम्मुनत नगर’ को संकल्पका साथ अबको पाँच वर्ष नेपाली कांग्रेसले गर्ने कामहरूलाई समेटेर, लोकतन्त्र दिवसकै दिन घोषणा पत्र सार्वजनिक गरेका छौँ।  

‘सबल स्थानीय सरकार: सम्मुनत गाउँ, सम्मुनत नगर’ का लागि अबको नेतृत्वमा नेपाली काँग्रेस।",0,1
28475,मतपत्र च्यातिने डर दखाएर सिसि क्यामरा राख्न निर्वाचन आयोग र चीनियाँ कम्पनीको सेटिङ https://t.co/WJICQeoWUh https://t.co/V9xwKeGzSH,1,1
28476,यो देशमा एमाले छ र निर्वाचनको आवश्यकता छ🙏।जनताले मत हाल्न पाउने अधिकार पाएका छन्।एमाले नभए त गठबन्दन गरेर बाडेर खाने रहेछन्।🙏😊,0,1
28478,अचम्म १ जनाले पनि भोट मागेनन्😝,0,1
28480,भारतका लागि नेपाली राजदूत शर्माले बुझाए ओहोदाको प्रमाणपत्र https://t.co/YvkIpYq6hW,0,1
28481,वामदेव गौतमको शब्दमा एकीकृत समाजवादीको भोट माग्ने गीत सार्वजनिक https://t.co/soyqouLjvr,0,1
28482,निर्वाचन आचारसंहिता उलंघन मात्र होइन नावालकलाई चुनावमा प्रचारमा लगाउनु  अपराधीक कृयाकलाप हो। यसको भर्सना गरौ। https://t.co/RBT7TaY6la,0,1
28483,"स्थानीय तह निर्वाचन : ‘के गर्न हुन्छ, के गर्न हुँदैन ’ https://t.co/wgfFSm9YjK",0,1
28484,भरतपुरमा केशव जोशीले लिए उम्मेदवारी फिर्ता - No. 1 news Portal of Mid Nepal… https://t.co/7mBbyxZSoh,0,4
28485,"@RaameshKoirala @realpbhattarai बुटवल मा अग्रता, एमाले तेस्रो है डा साब 😂😂",0,4
28488,"मतदाता परिचयपत्र लुटेको आरोपमा वडाध्यक्ष पक्राउ: समाचार 
अझैसम्म दोलखामा बूथ क्याप्चरको तयारी किन भएन भन्या त !रिहर्सल मै रइछन केटारु। @SBetale @matrikas @Lure_prashant",0,1
28489,"सिम्रौनगढमा नेपाली काँग्रेस पार्टीको जनलहर बढदै, https://t.co/urnDFbdelY",0,1
28492,"शुक्लाफाँटा नगरपालिका वडा नँ ६ को ४०० मतगणनाको तथ्याँक
#ELECTION #ELECTION2079 #jhalari #शुनपा https://t.co/zLRlCXcnXI",0,1
28495,"@Online_khabar आज राती १२ बजे पछि निर्वाचन आयाेग का नियम कानुन कडाइ का सात पाल्न गर्नु पर्ने हाे।
अन्यथा निर्वाचन बाट निलम्बन हुने छ 🇳🇵",0,1
28496,"एकदिन मासुभात वा दुइचार हजार हातमा थमाइदिएकै भरमा ५ बर्ष सम्म दुःख सहन सक्ने हैन कति सम्मको अबुझ,अनि भेडा हामी नेपाली..कमसेकम सहि र गलत त छुट्याउन सक्ने त  हुनुहोस।अरु कता दौडिएको छ हैन आफू कता जाने हो त्यो त निधो गर्नुहोस🙏🙏🙏 https://t.co/4hl0kTJZcq",1,1
28497,"जिताउने हो जिताउनै पर्नेलाई 
नहालम् भोट गफ मात्रै गर्नेलाई । 
#VoteWisely #VoteForChange #Vote #NepalElection",0,1
28498,प्रधानमन्त्री देउवा र भारतीय कमकक्षी मोदीले मायादेवी मन्दिरमा एकसाथ गरे प्रार्थना  https://t.co/Pfwt1oNbZC,0,1
28500,"सत्तारूढ गठबन्धनले झापाका अधिकांश पालिकाको उपप्रमुख/उपाध्यक्षमा पुरुषलाई नै उम्मेदवार बनाएको छ।
https://t.co/70uRLRGUNV",0,1
28501,@roshankhadka3 लाज सरम भय अस्तिनै राजिनामा दीसक्नु पर्ने हो … दिदैनन जंगल नै समझींछन की के हो अर्थमंत्रालय लाई !,1,4
28502,"स्थानीय निर्वाचन लोकतन्त्रको सबैभन्दा ठूलो उत्सव : राष्ट्रपति 
#AayoMail
https://t.co/xprevtvi5d",0,1
28503,तानसेन नगरपालिकाको मेयर उपमेयरमा गठबन्धनका उम्मेदवार विजयी https://t.co/pYfMVsqt7k,0,1
28504,ललितपुरमा एक हजार ५१९ जनाद्वारा उम्मेदवारी दर्ता https://t.co/nCDOi7IUsq,0,1
28505,छिटपुट घटनाबाहेक निर्वाचन शान्तिपूर्ण : निर्वाचन आयोग - NepalWatch https://t.co/uJCUAq2w8S #NepalWatch #Kathmandu,0,4
28506,"देउवा र प्रचण्ड धनगढीमा, देउवा गृह जिल्ला पनि जाने https://t.co/aSR8XfEOjI",0,1
28507,भोट चै काङ्ग्रेसलाई हाल्ने अनि देउला बाट गतिलो अपेक्षा राख्ने भएन नि🙄,0,1
28508,कांग्रेसको चिन्ता एमालेजन लाई अलि बढी नै भयो क्या । पाँचपटक टेस्टेड देउवा फेरि प्रम नहुदैमा के जान्छ र ?,0,1
28509,BBC Nepali:नेपाल निर्वाचन: स्थानीय चुनाव अन्य चुनावभन्दा कसरी फरक छ? https://t.co/eoslKNx3W0,0,4
28510,"@Online_khabar यी धतुरे मिश्रकाका अझै रैछन
तिम्रो भन्दा धेरै भोट त मिस नेवाले ल्याउछिन 
बरु घामपाटी तिर प्रवेश गर्नुस्😅😅😅",1,1
28511,"टोखा नगरपालिकामा नेपाली कांग्रेसले विजयी सुरुवात गरेको छ । वडा नम्बर १ मा कांग्रेस उम्मेद्‌वार रमेशकुमार लामिछानेको प्यानलले विजय हासिल गरेको छ ।

https://t.co/YTEBFyvI9i",0,1
28512,मतदाता परिचय पत्र नभएकाले पनि भोट हाल्न पाउने https://t.co/2fWJD7eBoQ,0,1
28514,"भोट पनी हालियो, भात पनी खाईयो । अब के गर्ने होला त?",0,1
28516,गठबन्धन कांग्रेसका लागि सबैभन्दा बढी आवश्यक : देउवा @Ujyaalo https://t.co/clhGIWBzee,0,1
28517,निर्वाचन आयोगले माग्यो काँग्रेससँग जवाफ https://t.co/pLc9pvjLLQ,0,2
28518,"मतपत्र ठूलो भयाे, योजनाबद्ध रूपले अध्ययन र अनुसन्धान गराएर उठेका पार्टीकाे चिन्ह र अन्य चाहिने चिन्ह मात्रै राख्नु पर्छ। प्रक्रियाहरू मिलाएर सरल र सहज बनाउनु पर्छ। निर्वाचन आयोगले र सरकारले सोचोस्।",0,1
28519,@khanal_roji यो त नेपाली नारीको पहिलो रोजाई हो पाकिस्तानी केटाहरु चाहे परदेश हो या घरदेश।,1,1
28520,भरतपुरकाे मेयरमा कांग्रेस नेता पाैडेलकाे स्वतन्त्र उम्मेदवारी https://t.co/EzPB54J4XN,0,4
28521,प्रधानमन्त्री देउवा र मोदीबीच भेट : लुम्बिनी र कुशिनगरबीच भगिनी सम्बन्ध बनाउने सहमति | Kathmandu Pati https://t.co/GGCtN3YG5g,0,1
28522,अमेरिकाले के अझै पनि भारतको आँखाबाट नेपाल हेर्छ ? https://t.co/fegRuJfz9n,1,1
28523,"@mahatsujit ओह‍ो! देउवा सरको ब्रान्ड हो त्यो त। 

देउवा सुध्रिन्छन् भनेर आश गर्ने हजारौं पवित्र मनहरु यो पालि पनि कुँडिने नै भए त ? 😀",1,1
28526,"सरल सिर्जनाको सरल काठमाडौ बनाउने बाचा !

रुख चिन्हमा मत हाली नेपाली काग्रेसलाई बिजयी गराऔ। https://t.co/YBdYv4FZXA",0,1
28527,समृद्धि फाइनान्सका सञ्चालक पुरीले दिए राजिनामा https://t.co/hH3tHJ21Mi,0,1
28532,"@krishna911204 @SiwaBikas @thapagk @bishwaprakash77 एमालेले काम नगरि भ्रस्टाचार कमिसन असुली दलाली गरेर गाउ नगर प्रदेस अनि केन्द्रिय  सरकारमा किन बसेको भनेको त पैसा ले भोट किन्न पो रहेछ, जनताले पक्रे पनि निर्वाचन आयोगमा थापालियाले  सेट्टिङ मिलाएकै छन चोख्याउन, जनता पकृन्छन अनुगमन नामक एमाले भन्छ्न  प्रमाण पुगेन,",1,1
28533,काठमाडौं महानगरपालिकाको मेयर पदमा स्वतन्त्र रुपमा उम्मेद्वारी दिनुभएका सुशील थापाले काठमाडौंको रुपान्तरणका लागि काम गर्ने दावी https://t.co/Taf8WFKv6Q,0,1
28534,"@Sumankbhandari @khadga_acharya काग्रेस,एमाले सबैले बाड्या देख्या छु मैले त",0,4
28535,केहि मन को कुरो नेपालमा गठवन्धन को महोल छ।हिजो तेरो छोराछोरी पुलिस आर्मी छ भन्दै घरघर गयर थर्काउनेलाई आजिबन कांग्रेस ले कसरी भोट हाल्नु।हिजो आफ्नो छोराछोरी देशको शासन बेबस्था राम्रो भयन पदमा बस्निको हाबिभयो भनेर देशको लागि केहिगर्छु भनेर लग्दा बिर्गतिप्रप्त गरेको बबुले भोट रुखमा,0,1
28538,@gpokhrel भोट हालेको छु भन्न आको म त 🤣🤣,0,1
28539,"@bbcnepali हैन बिबिसी नेपाली, विद्युतीय मतदान किन? 

मतपत्र गन्दा, मत अलि पछि सुनिंदा अर्थात्रन्त्रमा खरबौं नास हुने हो?

(घुमाउरो तरिकाले इन्देको इभिम किन्न वकालात त् गरिरहेको हैन!!!)",0,1
28540,"आउने चुनावमा काठमाडौंमा स्वतन्त्र संग भिड्न 
सबै दल मिलेर गठबन्धन गरे हुने भो 😂",0,1
28543,"३५,२२१ जनप्रतिनिधि छान्न आजदेखि उम्मेदवारी मनोनयन https://t.co/aD47QLcSdQ",0,1
28544,स्थानीय निर्वाचन माथिको राष्ट्रिय राजनीति https://t.co/ttZGjzqn7W,0,1
28545,एमाले अध्यक्ष ओलीले भोलि भरतपुरको चुनावी सभालाई सम्बोधन गर्ने https://t.co/Xuoq9SDkB2,0,1
28546,"जित हार आफ्नो ठाउँमा छ,बर्षौ राजनिती नगरी यसरी उम्मेदवारी दिने उहाँहरू प्रती नमन🙏 यसरी नै प्रधानमन्त्रीको पदमा पनि उम्मेदवारी दिन पाउने भए कति जाती हुन्थ्यो । प्रधानमन्त्री पनि जनताले चुन्ने नियम बनाउन पर्यो सरकार !🤗 https://t.co/PkuQoJSAC7",0,1
28547,एमाले कार्यकर्ताको हत्या गरेको आरोपमा माओवादीका वडाध्यक्षसहित ३ जना पक्राउ https://t.co/uCAz2lVRfD,1,1
28548,@uttamjp ऎला पिएको भए त नेपाली पाराले लाग्थ्यो नि😀😀,1,1
28549,"निकटता होस दुरि नहोस।
निर्वाचन ऐतिहासिक साथै भब्य होस।
उम्मेद्बार जनताको बन्ने कोसिसमा लागेको देख्न पाईयोस।
#मतदान२०७९",0,1
28550,@55Kthm हजुर सर । अराजक राजनितिले स्वच्छ निर्वाचन प्रक्रिया अपनाउन नसक्ने रहेछ । हरेक निर्वाचनमा यस्तै अप्रिय घटना हरु घटेकै छन दुखद,0,1
28552,स्थानीय तह निर्वाचन: अशक्तदेखि ज्येष्ठ नागरिकसम्म सहभागी (१५ तस्बिर) https://t.co/jgVn4lfDsa,0,1
28553,"रेणुको पक्षमा देउवा- यस्तो राम्रो काम गर्ने मान्छेलाई हरायो भने जनताले के भन्लान्?
https://t.co/ePFsGgByEJ",0,1
28554,माओवादीलाई भोट हाल्न परे हात काट्छु भन्ने श्रेष्ठले भने-‘रेणुलाई काँग्रेसले जिताउँछ’ https://t.co/VaGMdTKf2A,1,1
28555,"एमालेले चुनाव जितिसक्यो, गठबन्धन बालुवा र तासको घरः उपाध्यक्ष पौडेल
#NepalPress https://t.co/8yR2SmbY6e",0,1
28556,"‘जहाँ कांग्रेसको मेयर हुन्न त त्यहाँ हामी किन पैसा पठाउँछौं,’ उनले भनिन्, ‘यो कुरा ध्यान दिएर करूवा सरूवा... पार्टीलाई भोट नहाल्नुस्।’",0,1
28559,"नेपाल र जिम्बाब्वेबीचको खेल वर्षाले प्रभावित 

#kheladi
https://t.co/Myq1E6QUQF",0,1
28560,पनौती नगरपालिका वडा नं ८ मा एमालेका  बेदप्रसाद बञ्जारकाे  प्यानल सहित विजयी,0,1
28561,नेपालमा आम मतदाताले घोषणापत्रकै आधारमा आफूले भोट हाल्ने दल तथा उम्मेदवार सायदै चयन गर्छन् । यसो हुनुमा मतदाता शिक्षाको अभाव मात्रै कारण पक्कै होइन; घोषणापत्रहरू विश्वसनीय र कार्यान्वयनयोग्य नबनाइनाले पनि त्यसप्रति जनविश्वास नदेखिएको हो ।,0,1
28562,शेरबहादुर देउवा र रामचन्द्र पौडेल मिलेर जिल्लामा कांग्रेसलाई रेट्दैछन। उदाहरण:- तनहुँ र डडेलधुरा ।,0,1
28563,"सत्तारुढ दल नेकपा माओवादी केन्द्रले आसन्न स्थानीय तह निर्वाचन र गठबन्धन भित्रको समझदारी बारे आफ्नो धारणा सार्वजनिक गर्दैछ ।https://t.co/XQRrrx0oWh
#News #NewsAkhabar #Nepal #Moist_center https://t.co/fFQK4D3qIk",0,1
28565,समिक्षा बास्कोटाको भोट कति आयो? कसैले लेख्दैनन् । राम्रो उम्मेदवारमध्ये कि हुन् के रे हुन त,1,1
28566,बालेन जी फुटपाथे कमेडियनलाई रोक । चुनाव प्रचारमा आफ्ना कार्यक्रम भन । अरुलाई भद्दा मजाक बनाएर चुनावमा सफलता पाइदैन ।,1,1
28567,"एमालेकाे अदालतप्रति उस्तै अविश्वास, निर्वाचन आयाेगप्रति उस्तै अविश्वास, हुँदा हुँदा निर्वाचन प्रक्रियामा पनि अविश्वास । एमालेलाई विश्वास चै के मा छ हाेला ?🤔🤔",0,1
28568,फेरि भोट हाल्न पाइनी भयो हामी भाग्यमानी रैछौ 😂😂😂😂,0,1
28569,"@mastamaulana असनतिर बरालिदै गर्दा अघिल्लो मेयर शाक्यको विजय जुलुस इन्द्रचोकतिर जाँदै थियो । त्यहानेर उभिएर त्यो मेयरलाई देख्दा मनमा लागेको* यो मान्छेले केही काम गर्दैन् र एमालेको साख गिराउछ* थियो , नभन्दै हरिलठ्ठक नै भएर निस्कियो । सहि हो काठमाडौंलाई जादु चाहिएको हैन् मेयर मात्र चाहिएको हो🙏",0,1
28570,"@sarbeshsharma7 खाली मुखले बोलेर ट्विटरमा पोस्ट गरेर तपाईं पनि राजसंस्था लाउन सक्दैनौं। आउनु होस 2062/63को जसरी राजालाई सत्ताबाट हटन मजबूर गराइयो त्यसरी नै जनआन्दोलन गरे पछि मात्र सम्भव छ।
तर नेपाली जनता भेडा छन।
विदेशीको चाकरी गर्नमा व्यस्त छन। 
सुरु गरौं साथ दिन आफै जनता मैदानमा आउने छन्।",1,1
28576,कामनपाको हुनेवाला मेयर बालेन र मिसेज बालेन । https://t.co/a1xL3HIBrA,0,1
28577,"भक्तपुरको मध्यपुरथिमि नगरपालिका–५ कमेरोटारमा गएराति भीषण आगलागी भएको छ। 
https://t.co/hZpTNqVNRQ",0,1
28579,"कैलालीको चुरे गाउँपालिका अध्यक्षमा एमाले, उपाध्यक्षमा कांग्रेस विजयी  https://t.co/Yw7X5UYkCh",0,1
28580,जनकपुर उपमहानगरपालिकाको मेयर पदमा विद्रोही उम्मदवारको अग्रता https://t.co/29xIzFw4jw,0,1
28581,"""शेर बहादुर देउवा"" सभापति हुनजेल काङ्ग्रेस यस्तै हो दाजु! झेल्नुस् अझै पाँच बर्ष🤐 https://t.co/hKU3Rmpcjn",0,1
28582,"हाम्रो झापा 3 मा वडाध्यक्ष 
स्वतन्त्र बाट र अरु चारजना 
एमाले बाट विजयी भएछन्।🤔
बधाई र शुभकामना भन्न चाहन्छु।",0,1
28583,बागी उम्मेदवारी फिर्ता लिन सभापति देउवाको अपिल https://t.co/LHwmHX42n7,0,1
28584,"सुर्खेतको चिङ्गाड गाउँपालिकामा एमाले विजयी

https://t.co/UARQwtepTW",0,1
28585,सामाजिक सञ्जालमा निर्वाचन आचार संहिता विपरितका गतिविधि गरे साइबर अपराधको मुद्दा लाग्ने https://t.co/IEv3DMtmcM,0,1
28589,"एमाले प्रमुख सचेतक भट्टराईकाे दाबी - निर्वाचनकाे परिणाम सुखद् आउनेछ
https://t.co/ilZYDSDOBT https://t.co/8j5lTTydAN",0,1
28590,@pree_4 को के कस्तो क्यै चिन्दिन किन हाल्ने भोट मैले । हाल्दिन यत्रैसिती,0,4
28592,"Election Express:
जितपुर सिमरा उपमहानगरपालिका मतपरिणाम:
माओवादी केन्द्र- ८१७६
एमाले- ५८६१
लोसपा- १३६१",0,4
28593,मोरङको सुनवर्षीको मेयर र उपमेयरमा एमाले उम्मेदवार विजयी https://t.co/s4jyx1SANX,0,1
28594,हुप्सेकोटमा कांग्रेसको विवाद मिल्यो : बागीले उम्मेदवारी फिर्ता लिने https://t.co/K7clIjlEt0,0,1
28595,"चलाख काङ्ग्रेस गठवन्धनमा ईमान्दार नदेखियको यो चुनाबले प्रस्ट्यायो ।
माओवादिको,नेकपा समाजवादि का कार्यकर्ता ले काङ्ग्रेस का उम्मेदवारलाई भोट हालेर जिताय तर आफ्ना उम्मेदवार को पालामा काङ्ग्रेसि बाट भोट पायनन र हारे ।",0,1
28596,"बाजुराको बडिमालिका : मेयर जित्ने र हार्ने दुवै पूर्वपत्रकार, उपमेयर पनि पत्रकार #MakaluKhabar https://t.co/A3CeLFHSRY",1,1
